,fire_size_class,latitude,longitude,discovery_month,disc_dow,Vegetation,remoteness,elevation,Temp,Wind,Humidity,Precipitation
40563,B,34.32766666,-95.257,Mar,5,16,0.255321844,227,16.33009259,4.073593475,61.01370571,0
40565,B,33.8125,-81.2542,Jan,6,16,0.128086072,142,3.108685969,0.417000742,25.01789709,1.9
40568,B,30.65361001,-85.92888998,Jan,3,12,0.172190366,19,0.432231405,1.696418733,28.56756757,0
40569,B,30.84306,-87.43528,Feb,6,12,0.185685605,78,13.22075397,3.949119335,74.30227869,0
40573,B,40.52805555,-122.3419444,Jul,3,15,0.518133753,141,29.87695443,2.832290416,29.54788146,0
40574,B,48.42833333,-117.655,Oct,2,15,0.46792926,787,15.41520468,1.446783626,21.94117647,0.7
40575,C,33.928508,-87.243379,Mar,6,16,0.18173766,150,15.95282677,1.948160001,67.82924707,0
40576,B,30.119331,-97.010758,Oct,2,12,0.274813492,135,24.75515398,2.169489537,46.53715372,0
40577,B,32.14028133,-82.34732105,Jul,2,12,0.138960132,77,28.21884043,2.020866105,68.96090818,0
40578,B,33.365604,-80.979851,Feb,1,16,0.125955589,52,10.33648372,3.064887068,61.47861075,14.2
40579,B,31.978949,-94.709899,Sep,2,12,0.25182536,156,25.75932423,1.584897983,70.70875661,39.6
40580,C,45.98614985,-95.69729027,May,6,15,0.254267431,413,16.77663073,4.52703239,59.70177107,17
40582,C,43.90789033,-104.1281969,Aug,2,9,0.335079427,1591,27.85617651,4.43284312,40.78352301,0
40583,B,42.594961,-71.823367,Apr,2,4,0.04151969,208,5.394410067,3.003152288,66.08219259,21
40585,C,35.7489,-94.6244,Mar,2,15,0.24852646,464,11.28700823,1.938340554,72.73567805,0
40586,C,33.5906,-85.6294,Jun,0,16,0.167361082,292,24.87354847,1.722842993,75.16764129,34.1
40587,B,34.724962,-84.52604693,May,0,16,0.156690222,484,18.67341832,2.434107501,60.05118214,0
40588,B,33.72084869,-83.21352287,Jun,5,16,0.145586525,194,23.75441428,1.172436526,66.29575155,0
40590,B,33.7081,-87.1189,Nov,5,16,0.180754806,108,15.18332215,1.931676659,66.35294282,3.333333333
40591,B,32.6658,-92.9575,Jul,0,12,0.23502671,120,29.60049908,3.794472994,66.95697294,18.63333333
40592,B,31.4808,-81.7559,May,1,12,0.134184504,33,25.61235651,3.467587746,43.79123194,0.8
40593,B,39.44721439,-80.26375284,Nov,2,0,0.116126692,298,11.27797715,2.840813483,59.98378418,0
40594,C,33.082522,-85.844007,Feb,6,16,0.169643817,246,4.970077743,2.667077892,65.9271541,52.56666667
40595,G,35.42,-120.4227778,Aug,3,15,0.501089722,673,20.01326852,3.172451843,67.69180056,0
40596,C,37.78434398,-91.79669693,Feb,3,0,0.221131737,300,12.17007689,8.568312727,78.76767258,196.3333333
40598,F,40.7999,-113.7342,Sep,4,15,0.430660535,1287,21.90545334,2.973113156,25.66733,0
40599,C,40.4171,-120.710411,Jun,3,14,0.501425509,1476,15.73361368,2.446596485,47.76966036,1.066666667
40600,B,29.2757267,-98.91696127,Jan,5,12,0.293507302,248,14.44553813,3.123579583,56.03120378,3.133333333
40601,C,47.4528476,-92.90278696,Mar,0,15,0.227903353,477,-2.010116077,2.445973704,65.5728139,0
40606,B,34.17138999,-79.22472001,Jun,5,16,0.109926889,14,24.31711138,2.562603204,78.33034317,72.36666667
40607,B,44.908914,-88.649568,Apr,0,15,0.189375723,268,5.690419219,3.269341397,69.8656939,0
40609,C,32.73083333,-99.30016667,May,1,12,0.294506993,447,23.86751736,5.596203335,53.76147141,0
40610,B,43.2483,-116.1592,Jul,5,9,0.454082026,1023,22.67938204,3.993217831,36.71054868,2.366666667
40611,C,34.40833333,-81.225,Nov,4,16,0.127437048,120,12.00661375,2.956951058,72.04100663,271.1666667
40612,B,32.67080315,-102.8356609,Sep,6,12,0.328338596,1036,25.13243267,3.175320733,54.4069917,5.866666667
40613,C,32.33329998,-102.6796,Jul,0,12,0.327077812,979,27.6548936,4.850783767,45.09571035,0
40614,B,32.5214,-85.1894,Jul,5,12,0.16413545,129,26.59158562,2.67387616,68.01744418,8.766666667
40615,B,28.9437,-81.15,Mar,6,12,0.130814009,14,17.0112082,1.631499319,66.44393412,0
40616,B,35.80083333,-106.8175,Aug,6,15,0.364879637,2538,23.15301956,2.127154524,46.25419084,0
40617,B,42.33527778,-112.1516667,Jul,6,9,0.414274712,1649,23.16921607,3.836882417,37.3961987,0
40618,B,31.83406478,-81.43184038,Jan,5,12,0.131045863,4,9.973305643,0.852732502,53.93970471,4.7
40620,B,33.65919,-86.8041,Apr,0,16,0.177933743,205,15.3384335,3.423872451,57.11684338,153.6666667
40621,C,29.44,-82.55,Aug,2,12,0.142846208,25,17.3596238,0.252338344,50.49176808,0
40622,B,36.11692,-78.10023,Jul,3,0,0.098854346,91,24.67884115,1.591202157,67.67209372,0
40624,B,38.55,-79.05,Nov,3,0,0.105867066,775,8.86389275,3.456533235,49.64931142,0
40625,C,37.48827999,-85.20702999,Mar,3,0,0.161196867,197,6.137513778,2.119354532,65.51907447,0
40628,E,31.0318,-82.23611111,Mar,2,12,0.138793398,37,15.75166286,2.608439588,67.16789994,0
40630,B,43.0670424,-92.3311744,Apr,4,9,0.223775984,355,1.570409479,4.340252984,79.85621487,0
40631,B,37.0428,-112.8108,Jun,2,0,0.423272636,1768,9.717930391,4.443928245,56.82981083,20
40633,B,31.3618,-84.6964,Jun,2,12,0.160547787,73,26.64349438,3.901306711,54.60864257,0
40634,B,30.20183,-95.42006,Sep,0,12,0.25981458,49,25.40792205,1.6185398,62.55425525,24.73333333
40636,C,18.059862,-66.828506,Feb,1,12,0.018609292,97,24.22179062,5.134561847,74.81865692,0
40637,B,37.774018,-88.984149,Apr,3,0,0.195303912,127,14.42919752,1.744919054,64.01037173,0
40638,B,33.40136,-92.21770997,Sep,6,16,0.227665846,54,25.59043273,0,74.98259502,9.733333333
40639,C,48.70497081,-95.91181407,Nov,3,15,0.255752365,340,4.859365079,4.143823532,68.32779497,0
40640,B,33.825,-81.20833333,Apr,3,16,0.127671117,162,17.82115055,3.746594353,61.84524611,29.56666667
40641,B,35.3483,-88.915,Feb,1,15,0.19605333,126,6.10739422,3.697318859,69.55027079,17.06666667
40642,B,47.8769,-94.9964,Apr,5,15,0.247315615,374,5.029995331,4.296294723,64.09007246,0
40644,B,37.09558,-82.9614,Apr,0,0,0.141277935,381,11.02083039,2.675517852,53.59312734,0
40645,C,45.1761,-97.56500002,Jul,0,9,0.27203515,545,22.53341048,3.949047198,62.03222797,0
40647,C,38.0121,-82.57003,Apr,3,0,0.137297106,259,15.60792844,2.508949901,67.62550725,105.2666667
40648,B,37.8992,-86.15073,Mar,1,0,0.169492041,204,1.707578164,2.911824654,71.52428541,3.566666667
40649,B,33.70147,-92.63769,Jul,2,16,0.231350837,71,27.97019127,1.643496845,66.42135332,0
40650,B,35.55833333,-105.4533333,Jul,2,15,0.351746616,2500,22.68628407,5.324209574,35.98834887,8.033333333
40651,B,31.100816,-90.401722,Feb,1,12,0.212583225,122,6.610931861,2.236819295,70.15367113,0
40654,B,33.007,-83.6481,Apr,2,16,0.149958678,155,17.44860109,3.376259465,67.74455219,22.8
40655,B,30.43996,-96.20319,Dec,0,12,0.266968239,93,11.09628124,3.501368937,67.76218225,40.73333333
40656,B,31.938787,-98.488083,Oct,6,12,0.287374925,361,19.46604342,1.611689446,58.16799837,0
40657,B,33.293087,-81.334686,Jun,4,16,0.12915001,78,26.63907764,2.155122828,64.85790791,0
40659,C,31.5781,-89.7553,Oct,4,12,0.206294254,134,18.79606317,1.279482606,65.59785868,9.133333333
40661,B,33.4334,-111.584,Jun,6,16,0.413293438,509,28.19101739,2.977132952,22.02933341,0
40662,B,39.70495,-121.702889,Sep,1,0,0.511926058,127,22.93379099,3.68685717,59.87551069,0
40663,B,31.68490278,-82.37638889,Oct,5,12,0.13955204,60,18.92289871,1.794591033,74.1378214,33.96666667
40664,D,34.8817,-94.9683,Apr,1,16,0.252269394,201,15.69247922,2.92467504,66.37964409,0
40665,B,40.7716,-73.049,Mar,0,15,0.052722711,18,3.297959138,4.77321648,55.07670077,30.56666667
40666,B,33.78333,-79.78332997,Feb,5,16,0.115101647,16,8.620271403,3.446076427,62.81357508,20.3
40667,B,30.67677783,-94.33058333,Sep,0,12,0.249265662,66,27.94252575,1.30189286,71.17289748,0
40668,B,33.80955549,-85.1492571,Feb,1,16,0.162888168,354,9.525775382,1.901110931,61.48539245,0
40669,B,30.76559,-93.94138,Nov,3,12,0.245571372,69,16.73972312,1.535861951,67.76124801,0
40675,B,43.73294827,-74.06581949,May,1,9,0.060367004,414,9.304572181,2.808453029,57.12658699,31.4
40678,B,37.06486,-86.40667,Oct,0,0,0.17225442,165,13.72483158,2.369778706,70.55255822,44.86666667
40679,B,47.8692,-94.9833,Oct,1,15,0.24719454,375,7.775079378,3.759887977,74.09073934,0
40681,B,45.9,-68.35,Aug,4,15,0.011078666,223,21.05860985,2.024409251,67.22142342,0
40682,C,35.0317,-79.375,Feb,0,15,0.110700538,90,7.712075353,2.571675029,60.50020968,0
40683,B,34.69381,-93.0947,Jul,5,16,0.234941174,306,29.56109064,2.008149728,51.33712274,18
40686,B,37.5668,-121.899167,Aug,0,0,0.515006496,147,20.78837398,2.932954242,66.95195016,0.2
40688,B,30.945099,-95.9086682,Jul,4,12,0.263813964,87,28.11936662,1.800554032,60.8121998,5.333333333
40689,B,31.3269,-87.0317,Feb,4,12,0.181655302,97,13.37516148,2.742046187,71.70157475,26.7
40690,B,38.69376528,-82.07330667,Apr,4,0,0.132528868,289,9.224241246,2.070397043,64.02851642,218.1666667
40691,B,33.0533,-85.8094,Oct,3,16,0.169351652,267,17.50934787,2.5808687,72.16998812,26.7
40692,E,48.62624434,-96.35700177,Apr,3,16,0.259942155,320,-1.526817937,2.810896589,72.53046789,0
40697,B,34.2833,-78.1333,May,4,16,0.100274903,11,18.89733514,4.603625459,69.36443173,39.2
40698,B,33.125,-81.09583333,Mar,2,16,0.127147874,53,11.25847709,4.000313059,59.61342528,54.43333333
40699,B,18.070255,-66.854874,Jan,0,12,0.018817221,134,7.992366413,1.587948718,25.98717949,0
40700,D,32.19905,-93.00697,Jan,0,12,0.235818475,59,2.964851294,0.919466976,29.26075269,0
40702,B,41.118235,-87.974852,Apr,6,15,0.184533004,204,13.00629442,4.771623531,66.92715117,25.4
40705,B,33.60758,-87.27463,Dec,3,16,0.182235254,168,4.547824074,3.550231482,68.6388398,63
40707,C,39.47,-87.52,Mar,1,0,0.181121049,163,0.820373508,4.184819961,70.68548673,11.83333333
40709,B,33.8158,-79.0089,Dec,6,16,0.108263666,7,6.068471629,3.922703544,61.16796947,0
40711,B,30.8628,-85.1028,Nov,2,12,0.16458167,45,18.32968004,3.568596999,55.95644066,1.966666667
40713,B,39.4375,-75.24166,Apr,2,0,0.072215531,11,7.906230159,3.101808639,62.04353221,21.16666667
40714,B,30.556678,-89.118823,Dec,6,12,0.201246498,27,10.99442613,3.558234494,72.82049417,20.96666667
40715,B,34.976486,-81.877052,Feb,1,16,0.132864763,251,-9.596071428,4.516269841,82.19339244,0
40716,B,32.58279955,-88.91593264,Oct,6,12,0.197886584,164,22.6393119,3.057184692,80.2299455,34.7
40717,B,46.83242587,-94.54681794,May,3,15,0.243319267,404,10.82705429,2.72836317,56.27828608,0
40718,B,32.46874998,-94.36459001,Jun,1,12,0.248250868,125,25.03291436,3.083450799,70.04441975,16.83333333
40719,F,30.41666667,-88.41666667,Mar,2,12,0.194946263,4,12.31676588,4.029080688,67.37601887,268.9
40721,B,34.4334,-97.017,May,4,16,0.271771748,274,23.84825405,5.916717042,68.55955063,0
40722,C,27.7263,-82.0131,Jan,3,12,0.13951877,47,18.58938625,2.147999415,69.01422253,0
40724,C,32.81722002,-94.90971997,Jul,5,12,0.253092589,110,27.20985957,2.469345259,73.8692455,44.8
40725,B,33.07708,-94.36459,Sep,5,16,0.247824191,146,28.12981293,2.784001991,57.75214453,0
40726,B,34.2194,-94.1675,Sep,0,16,0.245220933,228,26.93759472,1.319244847,60.85078172,16.43333333
40727,B,31.629509,-88.170881,Oct,5,12,0.191782032,48,20.33111455,1.637039391,63.90035637,0
40728,B,34.1902,-85.253,Apr,2,16,0.16357158,200,12.18266017,2.678129304,53.77156112,0
40731,B,34.43158,-93.20807,Feb,5,16,0.236160955,154,7.727272704,2.649020703,74.08881031,30.23333333
40733,B,46.9844,-95.4303,Sep,6,15,0.251543936,474,20.33995645,3.749688857,57.09131869,0
40734,C,36.059783,-85.01884,Mar,0,0,0.160305672,549,8.97654653,1.937388565,68.98713625,57.16666667
40735,B,36.023967,-89.31773,Aug,4,0,0.199329225,105,29.80205253,2.167218254,58.46375196,58.4
40738,B,41.87851705,-75.05266203,Apr,6,15,0.069538788,441,4.428100173,4.288293264,65.55969389,903.7
40740,C,34.20076001,-78.8821,Feb,2,16,0.10689616,27,7.685027832,3.191970456,71.44574206,22.4
40741,B,33.15263846,-89.15723437,Dec,5,16,0.199693757,168,8.563138736,2.479594291,79.9784742,0
40743,D,28.92278,-81.82889,May,4,12,0.136856463,20,24.89541795,2.92480883,66.87808224,10.63333333
40744,C,30.5461,-92.5006,Feb,4,12,0.232365796,21,19.35338474,4.099947717,81.65089307,17.9
40749,B,33.74691,-95.02693,Feb,6,16,0.25355229,131,6.584427983,2.924684061,73.13859167,0
40750,B,31.6917,-91.1922,Mar,1,12,0.219412176,59,15.31510114,2.979706291,63.63670934,59.36666667
40752,B,41.05333333,-122.5616667,Sep,2,15,0.520175821,1936,18.46692346,1.4163415,40.15620331,0
40753,B,43.19749,-89.8143,May,6,9,0.200554232,226,10.99614111,4.080807699,69.65882755,60.76666667
40754,C,36.56619,-94.00307,Sep,1,0,0.242257753,436,23.94706816,3.04615467,54.73654035,115.8
40756,B,27.23177,-98.14366,Mar,5,12,0.2879407,41,20.3864562,4.698336241,61.41024816,0
40757,B,40.80111111,-123.865,Nov,3,15,0.53374327,265,11.10775898,1.696867168,74.48524133,15.56666667
40758,B,36.1255,-94.80367,Jul,2,0,0.249977465,257,24.23253274,2.226191199,71.21175043,0
40759,B,31.195163,-88.048295,Apr,6,12,0.19099107,29,19.02033547,3.170294623,71.4782993,12.26666667
40762,C,26.73,-80.26,Apr,3,12,0.124873354,9,22.54043651,5.706911376,67.32767995,107.9333333
40763,B,39.12567,-122.994915,Sep,1,0,0.525504748,422,20.37294158,1.346154367,49.24200416,0
40765,B,31.93646667,-94.97436667,Aug,6,12,0.254326538,119,31.46673853,2.779124955,45.95263777,0
40766,C,36.06027778,-95.13111111,Jul,2,0,0.253075449,277,26.95064143,1.706999582,67.35313781,0
40768,C,34.8472,-96.7414,Mar,6,16,0.268914726,295,8.729871031,4.736369464,64.15975383,0
40769,C,36.02585,-76.76213333,Mar,5,0,0.087221754,18,7.883965624,3.557612788,62.03172658,37.9
40770,B,41.09512968,-74.00617469,Sep,4,15,0.06081687,90,19.21406445,2.719588229,74.76925887,33.86666667
40772,B,33.84497,-109.96472,Mar,4,16,0.3969936,1626,8.395638186,4.79128331,37.62690747,0
40773,B,43.47186998,-96.69179002,Jul,1,9,0.264318802,441,22.55790661,4.342230329,73.81993578,72.26666667
40774,B,44.1167,-99.7754,Oct,2,15,0.293280213,463,4.028498741,4.054610277,69.53598453,0
40775,C,33.9375,-80.4375,Jul,2,16,0.12077351,56,31.20476047,2.901392729,58.25502152,83.26666667
40777,B,33.45353779,-94.18302708,Jan,5,16,0.245874375,114,3.261320228,2.072403881,69.93512372,9.833333333
40780,B,38.365,-120.475,Nov,0,0,0.499981378,925,3.662302012,1.580714378,68.22183745,16.06666667
40784,B,34.93653333,-85.157525,Aug,2,16,0.162235003,284,25.39232139,1.438373712,68.10167138,0
40785,B,29.76,-82.97,Jan,5,12,0.146332369,9,4.154267121,1.526016962,39.61980794,0
40786,C,33.22250001,-96.26647001,May,5,16,0.265519375,206,20.54384585,3.207294382,65.03447898,0
40788,B,29.009,-82.2605,Oct,5,12,0.140623333,20,21.80523397,1.301830642,75.94124518,0
40790,B,34.3787,-84.9239,Oct,2,16,0.160487334,226,15.39917385,2.256618771,68.39704011,56.2
40791,C,46.4133,-100.6132,Apr,6,9,0.300650883,526,5.235435041,4.897152571,63.29819398,15.43333333
40792,B,32.7087897,-82.28591361,Feb,2,12,0.138007735,99,14.16459048,1.9989356,68.78203182,0
40794,B,36.29909902,-94.65879823,Mar,2,0,0.248523948,295,2.281546918,4.163288432,51.53833517,0
40796,C,32.5638,-95.10441667,Feb,4,12,0.255090684,89,10.39405425,2.876131996,64.41645294,0
40797,B,44.96611111,-119.7313889,Sep,0,15,0.4897973,1318,20.73950433,3.214325135,75.70715759,0
40799,C,36.9336,-97.1398,Jul,6,0,0.271428323,364,27.06940894,4.491860608,68.93069039,66.43333333
40800,B,33.57185999,-91.93676,Sep,6,16,0.224953455,55,25.38980251,0,69.71893277,6.033333333
40801,B,33.203937,-86.285015,Mar,0,16,0.173544388,182,10.18566898,2.331844013,55.20621387,0
40802,B,34.85982748,-88.46121813,Feb,0,16,0.192215187,171,9.923336718,3.577049902,65.55016411,0
40803,B,39.48033372,-79.852965,Jun,2,0,0.112486037,544,18.79183687,2.097511447,63.08475531,18.36666667
40806,B,26.29135997,-98.01296997,Jan,2,12,0.287561931,26,0.36183908,1.626436782,28.60433604,0
40807,B,32.84666667,-94.74798333,Sep,4,12,0.251561423,106,24.32860796,1.512726988,69.0764786,0
40808,B,37.790395,-121.472293,Jun,2,0,0.510501416,2,15.18380295,4.322331253,61.24152073,10.86666667
40809,B,25.965,-80.4325,Mar,0,12,0.127105272,5,21.40835733,4.086238757,65.95541028,36.06666667
40810,C,28.24846169,-96.97589796,May,5,12,0.276031534,6,24.91034913,5.60241089,75.12047128,0.5
40811,B,30.10664,-95.71103,Jul,1,12,0.262615081,67,29.98271885,2.925509377,64.43781395,0
40812,C,37.11474,-83.16076,Nov,4,0,0.143047581,518,14.44229317,1.93825496,62.16420767,19.6
40813,B,45.6683,-100.5385,Mar,1,15,0.300116243,507,2.304967299,5.272888096,67.14799316,0.733333333
40816,B,40.2069,-96.23379,Jan,6,14,0.261273355,371,2.164319249,1.973474178,20.11737089,0
40817,B,48.6875,-99.8171,May,2,15,0.292642374,498,8.773728719,7.064820363,54.49554863,13.3
40819,C,32.485,-80.7483,Mar,0,12,0.124518649,20,14.66648229,2.609666708,70.73699804,129.7333333
40820,B,33.499906,-95.573555,Jun,3,16,0.258832514,138,24.97037938,4.048749108,67.4078538,13.5
40821,B,31.2419,-86.3878,Jun,3,12,0.175887714,97,27.94397194,2.718673758,63.05176314,0
40822,B,33.44867127,-84.68999751,May,1,16,0.158999793,303,17.71630263,1.504111776,67.00156495,10.53333333
40823,B,46.0997,-100.6357,Jul,0,9,0.300938141,541,20.99269718,5.107675649,68.70438697,24.03333333
